user_id,activity_id,rating,comments,interest_level,organization_role
1004,81,5,User 1004 feedback for activity 81.,Medium,Organizer
1004,82,3,User 1004 feedback for activity 82.,High,Organizer
1004,83,1,User 1004 feedback for activity 83.,Medium,Host
1004,84,5,User 1004 feedback for activity 84.,Medium,Organizer
1004,85,1,User 1004 feedback for activity 85.,Medium,Host
1004,86,2,User 1004 feedback for activity 86.,Medium,Organizer
1004,87,5,User 1004 feedback for activity 87.,High,Organizer
1004,88,3,User 1004 feedback for activity 88.,Low,Organizer
1004,89,2,User 1004 feedback for activity 89.,Medium,Host
1004,90,1,User 1004 feedback for activity 90.,Low,Host
1004,91,5,User 1004 feedback for activity 91.,Low,Host
1004,92,3,User 1004 feedback for activity 92.,Medium,Host
1004,93,2,User 1004 feedback for activity 93.,High,Host
1004,94,3,User 1004 feedback for activity 94.,High,Host
1004,95,5,User 1004 feedback for activity 95.,High,Host
1004,96,2,User 1004 feedback for activity 96.,Low,Organizer
1004,97,4,User 1004 feedback for activity 97.,Low,Organizer
1004,98,5,User 1004 feedback for activity 98.,Low,Organizer
1004,99,3,User 1004 feedback for activity 99.,High,Organizer
1004,100,1,User 1004 feedback for activity 100.,Medium,Organizer
1005,1,3,User 1005 feedback for activity 1.,Medium,Host
1005,2,3,User 1005 feedback for activity 2.,Low,Host
1005,3,3,User 1005 feedback for activity 3.,Medium,Organizer
1005,4,1,User 1005 feedback for activity 4.,High,Organizer
1005,5,3,User 1005 feedback for activity 5.,High,Host
1005,6,5,User 1005 feedback for activity 6.,Low,Organizer
1005,7,4,User 1005 feedback for activity 7.,Low,Host
1005,8,4,User 1005 feedback for activity 8.,Low,Host
1005,9,3,User 1005 feedback for activity 9.,Low,Organizer
1005,10,5,User 1005 feedback for activity 10.,High,Host
1005,11,4,User 1005 feedback for activity 11.,High,Organizer
1005,12,1,User 1005 feedback for activity 12.,Low,Host
1005,13,1,User 1005 feedback for activity 13.,High,Organizer
1005,14,4,User 1005 feedback for activity 14.,Low,Host
1005,15,3,User 1005 feedback for activity 15.,Medium,Organizer
1005,16,4,User 1005 feedback for activity 16.,Medium,Organizer
1005,17,5,User 1005 feedback for activity 17.,High,Organizer
1005,18,1,User 1005 feedback for activity 18.,Medium,Host
1005,19,5,User 1005 feedback for activity 19.,Low,Organizer
1005,20,3,User 1005 feedback for activity 20.,Medium,Host
1005,21,3,User 1005 feedback for activity 21.,High,Host
1005,22,3,User 1005 feedback for activity 22.,Medium,Organizer
1005,23,2,User 1005 feedback for activity 23.,Low,Host
1005,24,3,User 1005 feedback for activity 24.,Low,Organizer
1005,25,3,User 1005 feedback for activity 25.,High,Host
1005,26,4,User 1005 feedback for activity 26.,Low,Organizer
1005,27,1,User 1005 feedback for activity 27.,Medium,Organizer
1005,28,2,User 1005 feedback for activity 28.,High,Organizer
1005,29,4,User 1005 feedback for activity 29.,High,Host
1005,30,2,User 1005 feedback for activity 30.,High,Host
1005,31,3,User 1005 feedback for activity 31.,High,Host
1005,32,3,User 1005 feedback for activity 32.,Low,Host
1005,33,5,User 1005 feedback for activity 33.,Medium,Host
1005,34,2,User 1005 feedback for activity 34.,High,Host
1005,35,4,User 1005 feedback for activity 35.,High,Organizer
1005,36,3,User 1005 feedback for activity 36.,Low,Host
1005,37,4,User 1005 feedback for activity 37.,Low,Organizer
1005,38,4,User 1005 feedback for activity 38.,High,Host
1005,39,3,User 1005 feedback for activity 39.,Medium,Host
1005,40,3,User 1005 feedback for activity 40.,Low,Organizer
1005,41,4,User 1005 feedback for activity 41.,Medium,Organizer
1005,42,5,User 1005 feedback for activity 42.,Low,Organizer
1005,43,2,User 1005 feedback for activity 43.,High,Host
1005,44,3,User 1005 feedback for activity 44.,High,Organizer
1005,45,3,User 1005 feedback for activity 45.,Low,Host
1005,46,5,User 1005 feedback for activity 46.,High,Organizer
1005,47,1,User 1005 feedback for activity 47.,High,Organizer
1005,48,4,User 1005 feedback for activity 48.,Low,Host
1005,49,4,User 1005 feedback for activity 49.,High,Host
1005,50,4,User 1005 feedback for activity 50.,Medium,Host
1005,51,4,User 1005 feedback for activity 51.,High,Organizer
1005,52,5,User 1005 feedback for activity 52.,Medium,Host
1005,53,4,User 1005 feedback for activity 53.,High,Organizer
1005,54,2,User 1005 feedback for activity 54.,High,Organizer
1005,55,1,User 1005 feedback for activity 55.,Low,Organizer
1005,56,2,User 1005 feedback for activity 56.,High,Host
1005,57,3,User 1005 feedback for activity 57.,Medium,Host
1005,58,4,User 1005 feedback for activity 58.,Medium,Host
1005,59,1,User 1005 feedback for activity 59.,High,Organizer
1005,60,2,User 1005 feedback for activity 60.,High,Organizer
1005,61,1,User 1005 feedback for activity 61.,Medium,Host
1005,62,3,User 1005 feedback for activity 62.,High,Host
1005,63,2,User 1005 feedback for activity 63.,Medium,Organizer
1005,64,1,User 1005 feedback for activity 64.,High,Organizer
1005,65,5,User 1005 feedback for activity 65.,Low,Host
1005,66,5,User 1005 feedback for activity 66.,Low,Host
1005,67,2,User 1005 feedback for activity 67.,Medium,Organizer
1005,68,1,User 1005 feedback for activity 68.,Low,Organizer
1005,69,2,User 1005 feedback for activity 69.,Low,Organizer
1005,70,2,User 1005 feedback for activity 70.,Low,Host
1005,71,5,User 1005 feedback for activity 71.,Medium,Host
1005,72,5,User 1005 feedback for activity 72.,Low,Host
1005,73,4,User 1005 feedback for activity 73.,Medium,Host
1005,74,4,User 1005 feedback for activity 74.,Medium,Organizer
1005,75,1,User 1005 feedback for activity 75.,Medium,Host
1005,76,3,User 1005 feedback for activity 76.,High,Host
1005,77,5,User 1005 feedback for activity 77.,Low,Organizer
1005,78,2,User 1005 feedback for activity 78.,High,Organizer
1005,79,5,User 1005 feedback for activity 79.,Medium,Host
1005,80,4,User 1005 feedback for activity 80.,Low,Organizer
1005,81,2,User 1005 feedback for activity 81.,High,Host
1005,82,4,User 1005 feedback for activity 82.,High,Organizer
1005,83,2,User 1005 feedback for activity 83.,High,Host
1005,84,1,User 1005 feedback for activity 84.,Medium,Organizer
1005,85,5,User 1005 feedback for activity 85.,Medium,Organizer
1005,86,3,User 1005 feedback for activity 86.,High,Host
1005,87,3,User 1005 feedback for activity 87.,Medium,Host
1005,88,3,User 1005 feedback for activity 88.,Medium,Host
1005,89,3,User 1005 feedback for activity 89.,Medium,Organizer
1005,90,4,User 1005 feedback for activity 90.,Medium,Organizer
1005,91,2,User 1005 feedback for activity 91.,Medium,Organizer
1005,92,3,User 1005 feedback for activity 92.,Low,Organizer
1005,93,1,User 1005 feedback for activity 93.,Low,Organizer
1005,94,1,User 1005 feedback for activity 94.,Medium,Host
1005,95,5,User 1005 feedback for activity 95.,Medium,Organizer
1005,96,1,User 1005 feedback for activity 96.,High,Organizer
1005,97,3,User 1005 feedback for activity 97.,Medium,Organizer
1005,98,5,User 1005 feedback for activity 98.,Low,Organizer
1005,99,2,User 1005 feedback for activity 99.,Low,Organizer
1005,100,3,User 1005 feedback for activity 100.,Medium,Host
1006,1,3,User 1006 feedback for activity 1.,Low,Organizer
1006,2,3,User 1006 feedback for activity 2.,Low,Host
1006,3,1,User 1006 feedback for activity 3.,Low,Organizer
1006,4,3,User 1006 feedback for activity 4.,Low,Host
1006,5,1,User 1006 feedback for activity 5.,High,Organizer
1006,6,1,User 1006 feedback for activity 6.,High,Host
1006,7,2,User 1006 feedback for activity 7.,Low,Organizer
1006,8,3,User 1006 feedback for activity 8.,Medium,Host
1006,9,5,User 1006 feedback for activity 9.,High,Organizer
1006,10,3,User 1006 feedback for activity 10.,Medium,Organizer
1006,11,1,User 1006 feedback for activity 11.,Low,Host
1006,12,5,User 1006 feedback for activity 12.,Medium,Organizer
1006,13,3,User 1006 feedback for activity 13.,Low,Organizer
1006,14,2,User 1006 feedback for activity 14.,High,Host
1006,15,2,User 1006 feedback for activity 15.,Medium,Organizer
1006,16,5,User 1006 feedback for activity 16.,High,Organizer
1006,17,3,User 1006 feedback for activity 17.,Low,Organizer
1006,18,2,User 1006 feedback for activity 18.,Low,Organizer
1006,19,4,User 1006 feedback for activity 19.,High,Host
1006,20,2,User 1006 feedback for activity 20.,High,Organizer
1006,21,2,User 1006 feedback for activity 21.,Low,Organizer
1006,22,1,User 1006 feedback for activity 22.,Low,Organizer
1006,23,3,User 1006 feedback for activity 23.,Low,Host
1006,24,5,User 1006 feedback for activity 24.,Low,Organizer
1006,25,3,User 1006 feedback for activity 25.,High,Host
1006,26,3,User 1006 feedback for activity 26.,Low,Host
1006,27,1,User 1006 feedback for activity 27.,High,Host
1006,28,2,User 1006 feedback for activity 28.,Medium,Host
1006,29,3,User 1006 feedback for activity 29.,Low,Organizer
1006,30,4,User 1006 feedback for activity 30.,Low,Host
1006,31,5,User 1006 feedback for activity 31.,High,Host
1006,32,3,User 1006 feedback for activity 32.,Medium,Organizer
1006,33,5,User 1006 feedback for activity 33.,Medium,Organizer
1006,34,5,User 1006 feedback for activity 34.,High,Host
1006,35,3,User 1006 feedback for activity 35.,Low,Host
1006,36,4,User 1006 feedback for activity 36.,Medium,Organizer
1006,37,2,User 1006 feedback for activity 37.,Low,Host
1006,38,2,User 1006 feedback for activity 38.,Medium,Host
1006,39,1,User 1006 feedback for activity 39.,Low,Host
1006,40,3,User 1006 feedback for activity 40.,High,Host
1006,41,3,User 1006 feedback for activity 41.,Low,Host
1006,42,3,User 1006 feedback for activity 42.,Low,Organizer
1006,43,1,User 1006 feedback for activity 43.,Medium,Host
1006,44,5,User 1006 feedback for activity 44.,Medium,Host
1006,45,3,User 1006 feedback for activity 45.,Low,Host
1006,46,5,User 1006 feedback for activity 46.,Low,Host
1006,47,5,User 1006 feedback for activity 47.,Low,Host
1006,48,2,User 1006 feedback for activity 48.,Low,Organizer
1006,49,5,User 1006 feedback for activity 49.,High,Host
1006,50,1,User 1006 feedback for activity 50.,High,Organizer
1006,51,2,User 1006 feedback for activity 51.,Low,Organizer
1006,52,5,User 1006 feedback for activity 52.,Low,Host
1006,53,4,User 1006 feedback for activity 53.,Low,Organizer
1006,54,3,User 1006 feedback for activity 54.,Medium,Host
1006,55,4,User 1006 feedback for activity 55.,Medium,Organizer
1006,56,1,User 1006 feedback for activity 56.,Low,Host
1006,57,2,User 1006 feedback for activity 57.,Medium,Organizer
1006,58,4,User 1006 feedback for activity 58.,Medium,Host
1006,59,3,User 1006 feedback for activity 59.,Low,Host
1006,60,3,User 1006 feedback for activity 60.,Low,Organizer
1006,61,3,User 1006 feedback for activity 61.,Medium,Host
1006,62,3,User 1006 feedback for activity 62.,Low,Host
1006,63,3,User 1006 feedback for activity 63.,High,Organizer
1006,64,1,User 1006 feedback for activity 64.,Medium,Organizer
1006,65,2,User 1006 feedback for activity 65.,High,Host
1006,66,1,User 1006 feedback for activity 66.,Medium,Organizer
1006,67,5,User 1006 feedback for activity 67.,Medium,Host
1006,68,2,User 1006 feedback for activity 68.,Medium,Organizer
1006,69,2,User 1006 feedback for activity 69.,High,Organizer
1006,70,5,User 1006 feedback for activity 70.,Medium,Organizer
1006,71,3,User 1006 feedback for activity 71.,Medium,Host
1006,72,1,User 1006 feedback for activity 72.,Medium,Organizer
1006,73,2,User 1006 feedback for activity 73.,High,Organizer
1006,74,1,User 1006 feedback for activity 74.,High,Organizer
1006,75,4,User 1006 feedback for activity 75.,Low,Organizer
1006,76,3,User 1006 feedback for activity 76.,Low,Host
1006,77,1,User 1006 feedback for activity 77.,Medium,Host
1006,78,3,User 1006 feedback for activity 78.,Low,Organizer
1006,79,4,User 1006 feedback for activity 79.,Medium,Host
1006,80,4,User 1006 feedback for activity 80.,High,Host
1006,81,3,User 1006 feedback for activity 81.,Low,Organizer
1006,82,1,User 1006 feedback for activity 82.,Medium,Organizer
1006,83,5,User 1006 feedback for activity 83.,Medium,Host
1006,84,2,User 1006 feedback for activity 84.,High,Organizer
1006,85,3,User 1006 feedback for activity 85.,Medium,Organizer
1006,86,2,User 1006 feedback for activity 86.,High,Organizer
1006,87,5,User 1006 feedback for activity 87.,High,Host
1006,88,1,User 1006 feedback for activity 88.,High,Organizer
1006,89,4,User 1006 feedback for activity 89.,Low,Organizer
1006,90,2,User 1006 feedback for activity 90.,Low,Host
1006,91,3,User 1006 feedback for activity 91.,Low,Organizer
1006,92,2,User 1006 feedback for activity 92.,Medium,Organizer
1006,93,5,User 1006 feedback for activity 93.,Medium,Organizer
1006,94,5,User 1006 feedback for activity 94.,Medium,Organizer
1006,95,1,User 1006 feedback for activity 95.,Medium,Organizer
1006,96,1,User 1006 feedback for activity 96.,Medium,Organizer
1006,97,1,User 1006 feedback for activity 97.,Low,Organizer
1006,98,3,User 1006 feedback for activity 98.,Low,Host
1006,99,1,User 1006 feedback for activity 99.,Low,Organizer
1006,100,2,User 1006 feedback for activity 100.,Low,Organizer
1007,1,2,User 1007 feedback for activity 1.,Low,Host
1007,2,1,User 1007 feedback for activity 2.,Low,Host
1007,3,2,User 1007 feedback for activity 3.,High,Organizer
1007,4,3,User 1007 feedback for activity 4.,Medium,Host
1007,5,4,User 1007 feedback for activity 5.,Low,Host
1007,6,4,User 1007 feedback for activity 6.,Low,Organizer
1007,7,1,User 1007 feedback for activity 7.,Low,Host
1007,8,5,User 1007 feedback for activity 8.,High,Organizer
1007,9,4,User 1007 feedback for activity 9.,Low,Organizer
1007,10,3,User 1007 feedback for activity 10.,High,Organizer
1007,11,5,User 1007 feedback for activity 11.,Medium,Organizer
1007,12,3,User 1007 feedback for activity 12.,Low,Organizer
1007,13,2,User 1007 feedback for activity 13.,High,Organizer
1007,14,5,User 1007 feedback for activity 14.,Medium,Host
1007,15,3,User 1007 feedback for activity 15.,Medium,Host
1007,16,4,User 1007 feedback for activity 16.,Medium,Organizer
1007,17,3,User 1007 feedback for activity 17.,Low,Organizer
1007,18,3,User 1007 feedback for activity 18.,High,Organizer
1007,19,4,User 1007 feedback for activity 19.,Medium,Host
1007,20,3,User 1007 feedback for activity 20.,High,Organizer
1007,21,1,User 1007 feedback for activity 21.,Medium,Organizer
1007,22,3,User 1007 feedback for activity 22.,Low,Organizer
1007,23,2,User 1007 feedback for activity 23.,High,Organizer
1007,24,5,User 1007 feedback for activity 24.,Low,Organizer
1007,25,2,User 1007 feedback for activity 25.,High,Host
1007,26,2,User 1007 feedback for activity 26.,High,Host
1007,27,2,User 1007 feedback for activity 27.,High,Host
1007,28,4,User 1007 feedback for activity 28.,Medium,Organizer
1007,29,1,User 1007 feedback for activity 29.,Low,Host
1007,30,1,User 1007 feedback for activity 30.,Low,Host
1007,31,4,User 1007 feedback for activity 31.,Low,Organizer
1007,32,4,User 1007 feedback for activity 32.,Low,Host
1007,33,3,User 1007 feedback for activity 33.,Medium,Organizer
1007,34,1,User 1007 feedback for activity 34.,High,Host
1007,35,5,User 1007 feedback for activity 35.,Low,Host
1007,36,2,User 1007 feedback for activity 36.,Medium,Host
1007,37,1,User 1007 feedback for activity 37.,Medium,Organizer
1007,38,2,User 1007 feedback for activity 38.,Low,Organizer
1007,39,1,User 1007 feedback for activity 39.,High,Organizer
1007,40,5,User 1007 feedback for activity 40.,Low,Host
1007,41,3,User 1007 feedback for activity 41.,Medium,Organizer
1007,42,5,User 1007 feedback for activity 42.,Low,Organizer
1007,43,2,User 1007 feedback for activity 43.,Low,Organizer
1007,44,3,User 1007 feedback for activity 44.,High,Host
1007,45,3,User 1007 feedback for activity 45.,High,Organizer
1007,46,3,User 1007 feedback for activity 46.,Low,Host
1007,47,1,User 1007 feedback for activity 47.,Low,Organizer
1007,48,3,User 1007 feedback for activity 48.,Low,Host
1007,49,2,User 1007 feedback for activity 49.,Low,Organizer
1007,50,4,User 1007 feedback for activity 50.,Low,Organizer
1007,51,1,User 1007 feedback for activity 51.,Medium,Host
1007,52,2,User 1007 feedback for activity 52.,High,Organizer
